"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/timonium/baltn/hoteldetail","Holiday Inn Timonium - Baltimore North","9615 Deereco Road","Timonium","Maryland","21093","US","baltn","1-410-5601000","Hotel","39.453598","-76.640218","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/ocean-city/oceaa/hoteldetail","Holiday Inn & Suites Ocean City","1701 Atlantic Avenue","Ocean City","Maryland","21842","US","oceaa","1-410-2897263","Hotel","38.346769","-75.078085","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/ocean-city/ocemd/hoteldetail","Holiday Inn Ocean City","6600 Coastal Hwy","Ocean City","Maryland","21842","US","ocemd","1-410-5241600","Hotel","38.388136","-75.065191","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/solomons/slmmd/hoteldetail","Holiday Inn Solomons-Conf Center & Marina","155 Holiday Drive, P.O. Box 1099","Solomons","Maryland","20688","US","slmmd","1-410-3266311","Hotel","38.337048","-76.465401","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/chelsea/bosch/hoteldetail","Holiday Inn Boston Logan Airport - Chelsea","1012 Broadway","Chelsea","Massachusetts","02150","US","bosch","1-617-8843330","Hotel","42.403131","-71.018872","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/somerville/bossv/hoteldetail","Holiday Inn Boston Bunker Hill Area","30 Washington Street","Somerville","Massachusetts","02143","US","bossv","1-617-6281000","Hotel","42.381856","-71.082562","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/peabody/bospb/hoteldetail","Holiday Inn & Suites Boston-Peabody","1 Newbury Street","Peabody","Massachusetts","01960","US","bospb","1-978-5354600","Hotel","42.5188","-70.9983","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/dedham/bosdh/hoteldetail","Holiday Inn Boston-Dedham Htl & Conf Ctr","55 Ariadne Road","Dedham","Massachusetts","02026","US","bosdh","1-781-3291000","Hotel","42.2319","-71.1832","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/tewksbury/andma/hoteldetail","Holiday Inn Tewksbury-Andover","4 Highwood Drive","Tewksbury","Massachusetts","01876","US","andma","1-978-6409000","Hotel","42.642802","-71.236569","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/mansfield/bosmf/hoteldetail","Holiday Inn Mansfield-Foxboro Area","31 Hampshire Street","Mansfield","Massachusetts","02048","US","bosmf","1-508-3392200 +0","Hotel","42.02803","-71.248781","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/marlborough/mbrma/hoteldetail","Holiday Inn & Suites Marlborough","265 Lakeside Avenue","Marlborough","Massachusetts","01752","US","mbrma","1-508-4813000","Hotel","42.3422","-71.5733","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/salem/selnh/hoteldetail","Holiday Inn Salem (I-93 At Exit 2)","1 Keewaydin Drive","Salem","New Hampshire","03079","US","selnh","1-603-8935511","Hotel","42.77623","-71.247179","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/taunton/tauma/hoteldetail","Holiday Inn Taunton-Foxboro Area","700 Myles Standish Blvd","Taunton","Massachusetts","02780","US","tauma","1-508-8230430","Hotel","41.96019","-71.12944","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/falmouth/fmhma/hoteldetail","Holiday Inn Cape Cod-Falmouth","291 Jones Road","Falmouth","Massachusetts","02540","US","fmhma","1-508-5402000 +0","Hotel","41.560439","-70.608333","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/hyannis/hyahi/hoteldetail","Holiday Inn Cape Cod - Hyannis","1127 Iyannough Rd.","Hyannis","Massachusetts","02601","US","hyahi","1-508-7751153","Hotel","41.673794","-70.306778","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/nashua/ashnh/hoteldetail","Holiday Inn & Suites Nashua","9 Northeastern Blvd","Nashua","New Hampshire","03062","US","ashnh","1-603-8881551","Hotel","42.73275","-71.477399","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/north-adams/nadma/hoteldetail","Holiday Inn Berkshires","40 Main Street","North Adams","Massachusetts","01247","US","nadma","1-413-6636500","Hotel","42.699333","-73.113432","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/pittsfield/ptfma/hoteldetail","Holiday Inn & Suites Pittsfield-Berkshires","One West Street","Pittsfield","Massachusetts","01201","US","ptfma","1-413-4992000","Hotel","42.4483","-73.2541","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/manchester/mhtba/hoteldetail","Holiday Inn Manchester Airport","2280 Brown Avenue","Manchester","New Hampshire","03103","US","mhtba","1-603-6416466","Hotel","42.944648","-71.45253","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/ann-arbor/arbep/hoteldetail","Holiday Inn & Suites Ann Arbor Univ. Michigan Area","3155 Boardwalk Drive","Ann Arbor","Michigan","48108","US","arbep","1-734-2131900","Hotel","42.241335","-83.734699","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/livonia/dttlv/hoteldetail","Holiday Inn Detroit Northwest - Livonia","17123 N. Laurel Park Dr. N","Livonia","Michigan","48152","US","dttlv","1-734-2454700","Hotel","42.41240519999999","-83.4210774","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/romulus/dttms/hoteldetail","Holiday Inn Detroit Metro Airport","8400 Merriman Road","Romulus","Michigan","48174","US","dttms","1-734-7298400","Hotel","42.243684","-83.346926","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/farmington-hills/dttfa/hoteldetail","Holiday Inn & Suites Farmington Hills - Detroit NW","33103 Hamilton Court","Farmington Hills","Michigan","48334","US","dttfa","1-248-5161280","Hotel","42.4987269","-83.3750558","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/southgate/dttsg/hoteldetail","Holiday Inn Southgate (Detroit-South)","17201 Northline Road","Southgate","Michigan","48195","US","dttsg","1-734-2834400","Hotel","42.213194","-83.220163","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/battle-creek/btlbc/hoteldetail","Holiday Inn Battle Creek","12812 Harper Village Drive","Battle Creek","Michigan","49014","US","btlbc","1-269-9790500","Hotel","42.266393","-85.173426","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/kalamazoo/azoss/hoteldetail","Holiday Inn & Suites Kalamazoo West","1247 Westgate Drive","Kalamazoo","Michigan","49009","US","azoss","1-269-8884800","Hotel","42.300192","-85.662133","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/big-rapids/brpmi/hoteldetail","Holiday Inn Big Rapids","1005 Perry Street","Big Rapids","Michigan","49307","US","brpmi","1-231-7964400","Hotel","43.688273","-85.506576","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/warren/dttwm/hoteldetail","Holiday Inn & Suites Warren","30000 Van Dyke Avenue","Warren","Michigan","48093","US","dttwm","1-586-5737600","Hotel","42.514059","-83.028646","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/flint/fntmi/hoteldetail","Holiday Inn Flint - Grand Blanc Area","5353 Gateway Centre","Flint","Michigan","48507","US","fntmi","1-810-2325300","Hotel","42.9471523654","-83.720188289","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/grand-rapids/grrpe/hoteldetail","Holiday Inn Grand Rapids Downtown","310 Pearl Street NW","Grand Rapids","Michigan","49504","US","grrpe","1-616-2357611","Hotel","42.966555","-85.677202","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/walker/grrwk/hoteldetail","Holiday Inn Grand Rapids North - Walker","2280 Northridge Drive NW","Walker","Michigan","49544","US","grrwk","1-616-7852100","Hotel","43.0255401","-85.72800440000002","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/grand-rapids/grrpd/hoteldetail","Holiday Inn Grand Rapids - Airport","3063 Lake Eastbrook","Grand Rapids","Michigan","49512","US","grrpd","1-616-2857600","Hotel","42.908064","-85.574733","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/grand-rapids/byomi/hoteldetail","Holiday Inn Grand Rapids - South","6569 Clay Avenue Sw","Grand Rapids","Michigan","49548","US","byomi","1-616-8719700","Hotel","42.842669","-85.674876","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/spring-lake/grhmi/hoteldetail","Holiday Inn Grand Haven-Spring Lake","940 W Savidge Street","Spring Lake","Michigan","49456","US","grhmi","1-616-8461000","Hotel","43.076375","-86.212329","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/jackson/jxnar/hoteldetail","Holiday Inn Jackson NW - Airport Road","2696 Bob McClain Dr","Jackson","Michigan","49202","US","jxnar","1-517-7899600","Hotel","42.2708","-84.44736","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/marquette/mqtmi/hoteldetail","Holiday Inn Marquette","1951 US 41 West","Marquette","Michigan","49855","US","mqtmi","1-906-2251351","Hotel","46.546495","-87.429439","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/midland/mldmd/hoteldetail","Holiday Inn Midland","810 Cinema Drive","Midland","Michigan","48642","US","mldmd","1-989-7948500","Hotel","43.6574","-84.23695","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/mount-pleasant/mptps/hoteldetail","Holiday Inn & Suites Mount Pleasant","5278 East Pickard Street","Mount Pleasant","Michigan","48858","US","mptps","1-989-3178686","Hotel","43.6116558","-84.7428348","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/alexandria/alemn/hoteldetail","Holiday Inn Alexandria","5637 Highway 29 South, Po Box 1087","Alexandria","Minnesota","56308","US","alemn","1-320-7636577","Hotel","45.8392","-95.3879","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/austin/aummn/hoteldetail","Holiday Inn Austin Conference Center","1701 4th Street Nw","Austin","Minnesota","55912","US","aummn","1-507-4331000","Hotel","43.6806","-92.9797","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bloomington/mspso/hoteldetail","Holiday Inn Blmgtn Arpt South- Mall Area","1201 West 94th Street","Bloomington","Minnesota","55431","US","mspso","1-952-8848211","Hotel","44.833502","-93.295734","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bloomington/mspam/hoteldetail","Holiday Inn Bloomington W MSP Airport Area","5120 American Blvd West","Bloomington","Minnesota","55437","US","mspam","1-612-4525510","Hotel","44.8569581","-93.3486379","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/eagan/eagmn/hoteldetail","Holiday Inn Minneapolis Airport SE - Eagan","2700 Pilot Knob Road","Eagan","Minnesota","55121","US","eagmn","1-651-4543434","Hotel","44.858309","-93.167063","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/st-paul/mspal/hoteldetail","Holiday Inn St. Paul Downtown","175 West 7th Street","St. Paul","Minnesota","55102","US","mspal","1-651-2251515","Hotel","44.944619","-93.102908","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lakeville/lkvmn/hoteldetail","Holiday Inn & Suites Minneapolis - Lakeville","20800 Kenrick Avenue","Lakeville","Minnesota","55044","US","lkvmn","1-952-4691134","Hotel","44.647847","-93.292936","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/maple-grove/mpgmn/hoteldetail","Holiday Inn & Suites Maple Grove NW Mpls-Arbor Lks","11801 Fountains Way N","Maple Grove","Minnesota","55369","US","mpgmn","1-763-4253800","Hotel","45.091562","-93.427675","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lake-elmo/msple/hoteldetail","Holiday Inn & Suites St. Paul NE - Lake Elmo","8511 Hudson Boulevard","Lake Elmo","Minnesota","55042","US","msple","1-651-7148068","Hotel","44.95257","-92.931759","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/detroit-lakes/dtlmn/hoteldetail","Holiday Inn Detroit Lakes - Lakefront","1155 Hwy 10 East","Detroit Lakes","Minnesota","56501-4215","US","dtlmn","1-218-8472121","Hotel","46.805428","-95.816477","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/duluth/dulmn/hoteldetail","Holiday Inn & Suites Duluth-Downtown","200 West First Street","Duluth","Minnesota","55802","US","dulmn","1-218-7221202","Hotel","46.785759","-92.101778","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/fairmont/frmmn/hoteldetail","Holiday Inn Fairmont","1201 Torgerson Drive","Fairmont","Minnesota","56031-0902","US","frmmn","1-507-2384771","Hotel","43.6794","-94.4478","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/otsego/otsmn/hoteldetail","Holiday Inn Minneapolis NW-Elk River","9200 Quaday Avenue Ne","Otsego","Minnesota","55330","US","otsmn","1-763-6564400","Hotel","45.283996","-93.564185","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/st-cloud/stcmn/hoteldetail","Holiday Inn & Suites St. Cloud","75 S 37th  Avenue","St. Cloud","Minnesota","56301","US","stcmn","1-320-2539000","Hotel","45.5516","-94.2041","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/batesville/bavms/hoteldetail","Holiday Inn Batesville","210 Power Drive","Batesville","Mississippi","38606","US","bavms","1-662-5631234","Hotel","34.309544","-89.927635","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/gulfport/gptcr/hoteldetail","Holiday Inn Gulfport-Airport","9515 Highway 49","Gulfport","Mississippi","39503","US","gptcr","1-228-6791700","Hotel","30.427009","-89.092566","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/hattiesburg/hbghb/hoteldetail","Holiday Inn Hattiesburg - North","6553 US Hwy 49","Hattiesburg","Mississippi","39401","US","hbghb","1-601-9909340","Hotel","31.348939","-89.33981999999999","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/meridian/meihi/hoteldetail","Holiday Inn Meridian E - I 20/I 59","100 North Frontage Road","Meridian","Mississippi","39301","US","meihi","1-601-6930160","Hotel","32.367359","-88.674738","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/pearl/janbp/hoteldetail","Holiday Inn Pearl - Jackson Area","110 Bass Pro Drive","Pearl","Mississippi","39208","US","janbp","1-601-9395238","Hotel","32.272201","-90.148864","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/southaven/svncr/hoteldetail","Holiday Inn Southaven Central - Memphis","280 Marathon Way","Southaven","Mississippi","38671","US","svncr","1-662-3490444","Hotel","34.957686","-89.987519","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/memphis/memdr/hoteldetail","Holiday Inn Memphis Airport - Conf Ctr","2240 Democrat Road","Memphis","Tennessee","38132","US","memdr","1-901-3321130","Hotel","35.068742","-89.989366","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/memphis/memkw/hoteldetail","Holiday Inn Memphis-Univ Of Memphis","3700 Central Avenue","Memphis","Tennessee","38111","US","memkw","1-901-6788200","Hotel","35.123002","-89.938875","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/memphis/memdn/hoteldetail","Holiday Inn Memphis-Downtown (Beale St.)","160 Union Avenue","Memphis","Tennessee","38103","US","memdn","1-901-5255491","Hotel","35.143","-90.0522","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/memphis/membb/hoteldetail","Holiday Inn & Suites Memphis Southeast-Germantown","7730 Centennial Drive","Memphis","Tennessee","38125","US","membb","1-901-7300015","Hotel","35.0470145","-89.8034152","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/memphis/memwg/hoteldetail","Holiday Inn & Suites Memphis -  Wolfchase Galleria","2751 New Brunswick Road","Memphis","Tennessee","38133","US","memwg","1-901-2661952","Hotel","35.2018","-89.78105","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/tupelo/tupel/hoteldetail","Holiday Inn & Suites Tupelo North","923 North Gloster","Tupelo","Mississippi","38804","US","tupel","1-662-2690096","Hotel","34.269756","-88.715682","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/vicksburg/vkssf/hoteldetail","Holiday Inn Vicksburg","115 Cypress Centre Boulevard","Vicksburg","Mississippi","39180","US","vkssf","1-601-6304240","Hotel","32.318779","-90.87296","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/columbia/coucc/hoteldetail","Holiday Inn Executive Center-Columbia Mall","2200 I-70 Drive S.W.","Columbia","Missouri","65203","US","coucc","1-573-4458531","Hotel","38.967862","-92.372678","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/columbia/coumo/hoteldetail","Holiday Inn Columbia-East","915 Port Way","Columbia","Missouri","65201","US","coumo","1-573-4744444","Hotel","38.956973","-92.251395","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/jefferson-city/jefel/hoteldetail","Holiday Inn & Suites Jefferson City","1590 Jefferson Street","Jefferson City","Missouri","65109","US","jefel","1-573-6589077","Hotel","38.5611349","-92.1894157","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/eureka/eerek/hoteldetail","Holiday Inn Saint Louis West At Six Flags","4901 Six Flags Road","Eureka","Missouri","63025","US","eerek","1-636-9386661","Hotel","38.5065","-90.6755","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/joplin/jnljo/hoteldetail","Holiday Inn Joplin","3402  Arizona Avenue","Joplin","Missouri","64804","US","jnljo","1-417-6249000","Hotel","37.051414","-94.481318","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/poplar-bluff/pofmo/hoteldetail","Holiday Inn Poplar Bluff","2781 N. Westwood Blvd.","Poplar Bluff","Missouri","63901","US","pofmo","1-573-7761200","Hotel","36.786017","-90.429701","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/springfield/sgfno/hoteldetail","Holiday Inn & Suites Springfield - I-44","2720 North Glenstone Ave","Springfield","Missouri","65803","US","sgfno","1-417-8658600","Hotel","37.245802","-93.260596","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bozeman/bznmt/hoteldetail","Holiday Inn Bozeman","5 Baxter Lane","Bozeman","Montana","59715","US","bznmt","1-406-5874561","Hotel","45.695755","-111.048446","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/great-falls/gfamt/hoteldetail","Holiday Inn Great Falls-Convention Center","1100 5th Street South","Great Falls","Montana","59405","US","gfamt","1-406-7277200","Hotel","47.4942","-111.300899","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/missoula/msumt/hoteldetail","Holiday Inn Missoula Downtown","200 South Pattee","Missoula","Montana","59802","US","msumt","1-406-7218550","Hotel","46.8682","-113.9945","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/west-yellowstone/wysmt/hoteldetail","Holiday Inn West Yellowstone","315 Yellowstone Ave","West Yellowstone","Montana","59758","US","wysmt","1-406-6467365","Hotel","44.658743","-111.104522","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/kearney/earnk/hoteldetail","Holiday Inn Kearney","110 2nd Avenue","Kearney","Nebraska","68847","US","earnk","1-308-2375971","Hotel","40.672613","-99.085995","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/lincoln/lnkpz/hoteldetail","Holiday Inn Lincoln Southwest","2500 Tamarin Ridge Road","Lincoln","Nebraska","68512","US","lnkpz","1-402-4211893","Hotel","40.73506","-96.686289","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/concord/ccddt/hoteldetail","Holiday Inn Concord Downtown","172 North Main Street","Concord","New Hampshire","03301","US","ccddt","1-603-2249534","Hotel","43.210219","-71.537774","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/portsmouth/psmnh/hoteldetail","Holiday Inn Portsmouth","300 Woodbury Ave","Portsmouth","New Hampshire","03801","US","psmnh","1-603-4318000","Hotel","43.074098","-70.777647","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/budd-lake/ewrbl/hoteldetail","Holiday Inn Budd Lake - Rockaway Area","1000 International Drive North","Budd Lake","New Jersey","07828","US","ewrbl","1-973-4481100","Hotel","40.90882","-74.725539","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/parsippany/pasnj/hoteldetail","Holiday Inn & Suites Parsippany Fairfield","707 Route 46 East","Parsippany","New Jersey","07054","US","pasnj","1-973-2632000","Hotel","40.8623","-74.3777","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/clinton/connj/hoteldetail","Holiday Inn Clinton - Bridgewater","111 West Main Street","Clinton","New Jersey","08809","US","connj","1-908-7355111","Hotel","40.633353","-74.923757","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/south-plainfield/pnfnj/hoteldetail","Holiday Inn South Plainfield-Piscataway","4701 Stelton Road","South Plainfield","New Jersey","07080","US","pnfnj","1-908-7535500","Hotel","40.55522","-74.434159","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/clark/clknj/hoteldetail","Holiday Inn Clark - Newark Area","36 Valley Road","Clark","New Jersey","07066","US","clknj","1-732-5740100","Hotel","40.626631","-74.301874","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/cherry-hill/chhnj/hoteldetail","Holiday Inn Philadelphia-Cherry Hill","2175 Marlton Pike Rd West","Cherry Hill","New Jersey","08002","US","chhnj","1-856-6635300","Hotel","39.921802","-75.040198","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/bensalem/phlbe/hoteldetail","Holiday Inn Bensalem-Philadelphia Area","3327 Street Road","Bensalem","Pennsylvania","19020","US","phlbe","1-215-6399100 +107","Hotel","40.119437","-74.958393","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/drexel-hill/phldh/hoteldetail","Holiday Inn & Suites Philadelphia W - Drexel Hill","5400 Ferne Blvd.","Drexel Hill","Pennsylvania","19026","US","phldh","1-484-4619820","Hotel","39.9449257","-75.3144329","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/swedesboro/bdgnj/hoteldetail","Holiday Inn Philadelphia South-Swedesboro","1 Pureland Dr.","Swedesboro","New Jersey","08085","US","bdgnj","1-856-4673322","Hotel","39.75876","-75.360799","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/kulpsville/phlku/hoteldetail","Holiday Inn Lansdale - Hatfield","1750 Sumneytown Pike","Kulpsville","Pennsylvania","19443","US","phlku","1-215-3683800","Hotel","40.2454","-75.3386","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/newark/ewrhi/hoteldetail","Holiday Inn Newark Airport","450 US Route 1 & 9","Newark","New Jersey","07114","US","ewrhi","1-973-2420900","Hotel","40.699481","-74.18667","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/newark/ewrhl/hoteldetail","Holiday Inn Newark Intl Airport - North","160 Frontage Road","Newark","<MISSING>","07114","US","ewrhl","1-973-5891000","Hotel","40.7129085","-74.166439","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/new-york/nycwa/hoteldetail","Holiday Inn Manhattan-Financial District","99 Washington Street","New York","New York","10006","US","nycwa","1-212-7912900","Hotel","40.708308","-74.014323","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/new-york/nycmf/hoteldetail","Holiday Inn New York City - Wall Street","51 Nassau Street","New York","New York","10038","US","nycmf","1-212-2273007","Hotel","40.708928","-74.009025","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/hazlet/hztnj/hoteldetail","Holiday Inn Hazlet","2870 Highway 35","Hazlet","New Jersey","07730","US","hztnj","1-732-8882000","Hotel","40.417167","-74.171569","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/secaucus/hmnnj/hoteldetail","Holiday Inn Secaucus Meadowlands","300 Plaza Drive","Secaucus","New Jersey","07094","US","hmnnj","1-201-3482000","Hotel","40.786526","-74.0428","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/brooklyn/lgabr/hoteldetail","Holiday Inn Brooklyn Downtown","300 Schermerhorn Street","Brooklyn","New York","11217","US","lgabr","1-718-6242211","Hotel","40.687516","-73.982327","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/new-york/nyces/hoteldetail","Holiday Inn NYC - Lower East Side","150 Delancey Street","New York","New York","10002","US","nyces","1-212-4752500","Hotel","40.718292","-73.98624","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/new-york/nycvc/hoteldetail","Holiday Inn Manhattan 6th Ave - Chelsea","125 West 26th Street","New York City","New York","10001","US","nycvc","1-212-4308500","Hotel","40.7451","-73.992199","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/new-york/nycma/hoteldetail","Holiday Inn New York City - Times Square","585 8th Avenue","New York","New York","10018","US","nycma","1-212-4736200","Hotel","40.755131","-73.99134","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/hasbrouck-heights/hasnj/hoteldetail","Holiday Inn Hasbrouck Heights-Meadowlands","283 Route 17 South","Hasbrouck Heights","New Jersey","07604","US","hasnj","1-201-2889600","Hotel","40.860833","-74.067389","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/long-island-city/lgali/hoteldetail","Holiday Inn L.I. City-Manhattan View","39-05 29th Street","Long Island City","New York","11101","US","lgali","1-718-7073700","Hotel","40.753092","-73.934404","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/fort-lee/ftlee/hoteldetail","Holiday Inn GW Bridge-Fort Lee NYC Area","2339 Route 4 East","Fort Lee","New Jersey","07024","US","ftlee","1-201-9445000","Hotel","40.866305","-73.974061","<MISSING>"
"holidayinn.com","https://www.ihg.com/holidayinn/hotels/us/en/princeton/prnnj/hoteldetail","Holiday Inn Princeton","100 Independence Way","Princeton","New Jersey","08540","US","prnnj","1-609-5201200","Hotel","40.362173","-74.59467","<MISSING>"
